,open,high,low,close
2018-05-16,1.35501,1.35693,1.34756,1.35483
2018-05-17,1.35124,1.35281,1.34562,1.35153
2018-05-20,1.3476,1.3476,1.3393,1.34771
2018-05-21,1.34309,1.34909,1.34144,1.34318
2018-05-22,1.34445,1.34445,1.3308,1.3441
2018-05-23,1.33715,1.34225,1.3351,1.33713
2018-05-24,1.3384,1.33851,1.33067,1.33835
2018-05-27,1.3308,1.33476,1.32973,1.3309
2018-05-28,1.33138,1.33262,1.32078,1.33156
2018-05-29,1.32557,1.33085,1.32433,1.32538
2018-05-30,1.32866,1.33493,1.32786,1.32836
2018-05-31,1.3289,1.33618,1.32563,1.32894
2018-06-03,1.33547,1.33994,1.3297,1.33565
2018-06-04,1.33181,1.33924,1.33034,1.33165
2018-06-05,1.3407,1.34445,1.34,1.34061
2018-06-06,1.34246,1.34735,1.33751,1.34216
2018-06-07,1.34156,1.34363,1.33577,1.34192
2018-06-10,1.34111,1.34405,1.33458,1.34138
2018-06-11,1.33715,1.34228,1.33474,1.33743
2018-06-12,1.33745,1.33815,1.3314,1.33726
2018-06-13,1.33833,1.34456,1.33074,1.33828
2018-06-14,1.32552,1.32979,1.32134,1.32566
2018-06-17,1.32749,1.32767,1.32282,1.32751
2018-06-18,1.32556,1.32749,1.31518,1.32587
2018-06-19,1.3174,1.3216,1.31499,1.31733
2018-06-20,1.3173,1.32702,1.31032,1.31752
2018-06-21,1.32485,1.33156,1.32464,1.32478
2018-06-24,1.32628,1.32908,1.32228,1.32624
2018-06-25,1.32786,1.32943,1.32135,1.32784
2018-06-26,1.32202,1.32343,1.31278,1.3221
2018-06-27,1.31196,1.31216,1.30519,1.31204
2018-06-28,1.30775,1.32083,1.30705,1.30751
2018-07-01,1.32083,1.32083,1.30964,1.32078
2018-07-02,1.31408,1.32083,1.31178,1.31441
2018-07-03,1.31943,1.32275,1.31726,1.31943
2018-07-04,1.32293,1.32735,1.32062,1.32293
2018-07-05,1.3223,1.328,1.32046,1.32258
2018-07-08,1.32943,1.33601,1.32104,1.32979
2018-07-09,1.32556,1.33014,1.32272,1.32556
2018-07-10,1.326,1.32837,1.32314,1.32573
2018-07-11,1.32069,1.32429,1.31822,1.321
2018-07-12,1.31784,1.322,1.31036,1.31804
2018-07-15,1.32293,1.32927,1.3224,1.32277
2018-07-16,1.32363,1.32696,1.31463,1.32364
2018-07-17,1.31094,1.31199,1.30124,1.31062
2018-07-18,1.30782,1.30839,1.29591,1.30782
2018-07-19,1.30225,1.31147,1.2998,1.3023
2018-07-22,1.31487,1.31579,1.30993,1.31472
2018-07-23,1.31044,1.31579,1.30736,1.31027
2018-07-24,1.31527,1.31771,1.31342,1.31522
2018-07-25,1.31997,1.32127,1.31156,1.31996
2018-07-26,1.31098,1.31303,1.30835,1.31087
2018-07-29,1.31113,1.31527,1.30991,1.31118
2018-07-30,1.31365,1.31752,1.30953,1.31354
2018-07-31,1.31184,1.31458,1.30976,1.31216
2018-08-01,1.31252,1.31285,1.3019,1.31261
2018-08-02,1.30157,1.30431,1.29762,1.30181
2018-08-05,1.30015,1.30073,1.29207,1.30036
2018-08-06,1.29425,1.29735,1.29383,1.2945
2018-08-07,1.29467,1.29618,1.28554,1.29467
2018-08-08,1.288,1.29114,1.28436,1.28816
2018-08-09,1.283,1.28386,1.2726,1.28284
2018-08-12,1.27588,1.27926,1.2733,1.27588
2018-08-13,1.27588,1.28181,1.27351,1.27628
2018-08-14,1.27194,1.27325,1.26634,1.27178
2018-08-15,1.26968,1.27544,1.26894,1.26939
2018-08-16,1.27128,1.27486,1.27,1.27146
2018-08-19,1.2746,1.27768,1.27304,1.27471
2018-08-20,1.28028,1.28771,1.28002,1.28043
2018-08-21,1.29072,1.29366,1.28717,1.29056
2018-08-22,1.29057,1.29092,1.28176,1.29047
2018-08-23,1.28105,1.28801,1.28008,1.28107
2018-08-26,1.28569,1.28932,1.283,1.28609
2018-08-27,1.28947,1.29316,1.28629,1.28967
2018-08-28,1.28717,1.30141,1.28462,1.28677
2018-08-29,1.30361,1.30429,1.299,1.30359
2018-08-30,1.30117,1.30286,1.29618,1.3011
2018-09-02,1.29221,1.29349,1.28563,1.29231
2018-09-03,1.28679,1.287,1.28139,1.2869
2018-09-04,1.28594,1.29793,1.27933,1.28584
2018-09-05,1.29141,1.29599,1.28972,1.29149
2018-09-06,1.29282,1.30242,1.29186,1.29254
2018-09-09,1.29281,1.30521,1.28982,1.29303
2018-09-10,1.3028,1.30804,1.29767,1.30264
2018-09-11,1.30174,1.30444,1.29842,1.30156
2018-09-12,1.30451,1.31201,1.30276,1.30455
2018-09-13,1.31106,1.31434,1.30736,1.31113
2018-09-16,1.3071,1.31567,1.30702,1.30733
2018-09-17,1.31466,1.31711,1.31208,1.31463
2018-09-18,1.31666,1.32118,1.31204,1.31685
2018-09-19,1.31406,1.32961,1.31401,1.31411
2018-09-20,1.32714,1.32784,1.30584,1.32709
2018-09-23,1.3081,1.31666,1.30645,1.30804
2018-09-24,1.31172,1.31757,1.30972,1.31173
2018-09-25,1.31804,1.31961,1.31411,1.31799
2018-09-26,1.31697,1.31804,1.30971,1.31728
2018-09-27,1.30777,1.30907,1.30025,1.30787
2018-09-30,1.30395,1.30976,1.30141,1.3039
2018-10-01,1.30439,1.30497,1.29442,1.30436
2018-10-02,1.29798,1.30202,1.29646,1.2982
2018-10-03,1.29416,1.3037,1.29246,1.29406
2018-10-04,1.3022,1.31075,1.30056,1.30242
2018-10-07,1.31261,1.31327,1.30302,1.31272
2018-10-08,1.30931,1.31472,1.30354,1.30931
2018-10-09,1.31558,1.321,1.31378,1.3157
2018-10-10,1.32048,1.32457,1.3185,1.32067
2018-10-11,1.32315,1.32573,1.31524,1.32342
2018-10-14,1.31025,1.31791,1.31025,1.31039
2018-10-15,1.31548,1.3237,1.31427,1.31548
2018-10-16,1.31881,1.31926,1.31019,1.31872
2018-10-17,1.31017,1.3132,1.30581,1.31044
2018-10-18,1.30202,1.30581,1.30134,1.30242
2018-10-21,1.30685,1.30899,1.29613,1.30654
2018-10-22,1.29651,1.30409,1.294,1.2966
2018-10-23,1.29813,1.29921,1.28907,1.29813
2018-10-24,1.28856,1.29189,1.28121,1.28883
2018-10-25,1.28226,1.28337,1.27787,1.28246
2018-10-28,1.2831,1.28518,1.28007,1.2831
2018-10-29,1.28018,1.28156,1.27306,1.28025
2018-10-30,1.27065,1.28292,1.27025,1.27089
2018-10-31,1.27655,1.2974,1.27649,1.27694
2018-11-01,1.29993,1.30395,1.29624,1.30037
2018-11-04,1.30056,1.30353,1.29671,1.30056
2018-11-05,1.306,1.30957,1.30237,1.30581
2018-11-06,1.31149,1.31744,1.30757,1.31125
2018-11-07,1.31273,1.31503,1.30893,1.31285
2018-11-08,1.30664,1.30702,1.29744,1.30668
2018-11-11,1.29384,1.29483,1.28282,1.29384
2018-11-12,1.28554,1.30402,1.28531,1.28579
2018-11-13,1.30176,1.30298,1.28934,1.30141
2018-11-14,1.29853,1.30285,1.27449,1.29862
2018-11-15,1.27662,1.28771,1.27662,1.27665
2018-11-18,1.28551,1.28811,1.28049,1.28332
2018-11-19,1.28569,1.28811,1.28043,1.28598
2018-11-20,1.27877,1.28205,1.27751,1.27892
2018-11-21,1.27766,1.29212,1.27738,1.27773
2018-11-22,1.28758,1.28849,1.28008,1.2876
2018-11-25,1.2819,1.28627,1.27984,1.28123
2018-11-26,1.28123,1.28205,1.27273,1.28123
2018-11-27,1.27421,1.28061,1.27338,1.27437
2018-11-28,1.2823,1.28518,1.27567,1.28241
2018-11-29,1.27841,1.28069,1.27369,1.27845
2018-12-02,1.27502,1.28243,1.27,1.27535
2018-12-03,1.27291,1.2834,1.27171,1.27259
2018-12-04,1.27197,1.27926,1.26733,1.27205
2018-12-05,1.27272,1.28002,1.27004,1.27277
2018-12-06,1.27809,1.27885,1.27338,1.27786
2018-12-09,1.27204,1.27567,1.25134,1.2721
2018-12-10,1.25597,1.26347,1.25038,1.25612
2018-12-11,1.24944,1.26707,1.24813,1.2493
2018-12-12,1.26248,1.26866,1.2611,1.26287
2018-12-13,1.26539,1.26539,1.25349,1.2655
2018-12-16,1.25862,1.26448,1.25761,1.25856
2018-12-17,1.26154,1.2705,1.26118,1.26157
2018-12-18,1.26545,1.26791,1.26084,1.2655
2018-12-19,1.26252,1.27053,1.26151,1.26279
2018-12-20,1.26699,1.26973,1.26336,1.26698
2018-12-23,1.26501,1.27366,1.2637,1.26489
2018-12-24,1.27129,1.27779,1.26679,1.27108
2018-12-25,1.26894,1.27197,1.26651,1.26887
2018-12-26,1.26485,1.26712,1.26188,1.26488
2018-12-27,1.26461,1.27,1.26365,1.26462
2018-12-30,1.26892,1.28139,1.26818,1.26936
2018-12-31,1.27502,1.27567,1.27146,1.2738
2019-01-01,1.27523,1.27734,1.25846,1.27543
2019-01-02,1.25188,1.26382,1.25188,1.25219
2019-01-03,1.2629,1.27397,1.26178,1.26288
2019-01-06,1.27329,1.27877,1.27243,1.2735
2019-01-07,1.27869,1.27923,1.27149,1.27861
2019-01-08,1.27388,1.28029,1.27178,1.27379
2019-01-09,1.27995,1.28011,1.27306,1.27997
2019-01-10,1.27584,1.28375,1.27167,1.2754
2019-01-13,1.28498,1.29278,1.2821,1.28498
2019-01-14,1.28761,1.29166,1.27562,1.2875
2019-01-15,1.28728,1.28957,1.28273,1.28722
2019-01-16,1.28848,1.294,1.28361,1.28858
2019-01-17,1.2983,1.29938,1.28921,1.2984
2019-01-20,1.28535,1.29107,1.28317,1.28535
2019-01-21,1.28927,1.29671,1.2856,1.28917
2019-01-22,1.29567,1.30803,1.29458,1.29577
2019-01-23,1.30832,1.30959,1.30137,1.30822
2019-01-24,1.31122,1.31766,1.30635,1.31216
2019-01-27,1.32078,1.321,1.31387,1.32085
2019-01-28,1.316,1.31966,1.31315,1.31601
2019-01-29,1.30806,1.31199,1.30581,1.30804
2019-01-30,1.31168,1.31607,1.31012,1.31172
2019-01-31,1.31092,1.31147,1.30458,1.31094
2019-02-03,1.30786,1.30988,1.30422,1.30774
2019-02-04,1.30308,1.30514,1.29299,1.3031
2019-02-05,1.29584,1.29786,1.29299,1.29572
2019-02-06,1.29344,1.29948,1.28563,1.29344
2019-02-07,1.2949,1.29769,1.29246,1.29492
2019-02-10,1.29373,1.294,1.28601,1.29368
2019-02-11,1.28647,1.28966,1.28343,1.28641
2019-02-12,1.28909,1.29571,1.28609,1.28921
2019-02-13,1.28568,1.28785,1.2774,1.28568
2019-02-14,1.27992,1.28598,1.27866,1.27984
2019-02-17,1.29032,1.29373,1.28939,1.29056
2019-02-18,1.29227,1.30466,1.28966,1.29241
2019-02-19,1.30617,1.30854,1.30137,1.30613
2019-02-20,1.30439,1.30924,1.30276,1.30451
2019-02-21,1.30409,1.30806,1.29722,1.30414
2019-02-24,1.30644,1.30959,1.3057,1.30656
2019-02-25,1.31266,1.32802,1.31234,1.31272
2019-02-26,1.3261,1.33488,1.32345,1.3258
2019-02-27,1.33161,1.33209,1.32651,1.33182
2019-02-28,1.32649,1.32864,1.32147,1.32649
2019-03-03,1.32378,1.32549,1.3169,1.32398
2019-03-04,1.31787,1.31973,1.30995,1.31785
2019-03-05,1.31562,1.31709,1.31259,1.31567
2019-03-06,1.31801,1.31874,1.30893,1.31822
2019-03-07,1.30924,1.3108,1.30059,1.30924
2019-03-10,1.29842,1.30976,1.29623,1.29884
2019-03-11,1.32459,1.32459,1.30107,1.32485
2019-03-12,1.30647,1.32305,1.30647,1.30668
2019-03-13,1.32843,1.33316,1.32111,1.32857
2019-03-14,1.32573,1.32961,1.32072,1.32586
2019-03-17,1.32975,1.32996,1.3132,1.32972
2019-03-18,1.32644,1.33087,1.32428,1.32644
2019-03-19,1.32691,1.32696,1.31499,1.32714
2019-03-20,1.32065,1.32293,1.3068,1.32053
2019-03-21,1.31303,1.32221,1.3084,1.31323
2019-03-24,1.32065,1.32457,1.31629,1.32065
2019-03-25,1.32081,1.32615,1.31648,1.32153
2019-03-26,1.32104,1.32461,1.31679,1.32114
2019-03-27,1.31529,1.31996,1.30763,1.31527
2019-03-28,1.30541,1.31284,1.29804,1.30565
2019-03-31,1.30218,1.31479,1.30115,1.30229
2019-04-01,1.30693,1.30839,1.30168,1.3069
2019-04-02,1.31254,1.31961,1.31239,1.31277
2019-04-03,1.31784,1.31909,1.30685,1.3177
2019-04-04,1.30734,1.31194,1.30058,1.3077
2019-04-07,1.30371,1.30719,1.30353,1.30381
2019-04-08,1.30618,1.31167,1.30341,1.30634
2019-04-09,1.30531,1.31039,1.30494,1.30572
2019-04-10,1.30976,1.31096,1.30644,1.30993
2019-04-11,1.30547,1.31303,1.30514,1.3056
2019-04-14,1.30847,1.31199,1.30806,1.30839
2019-04-15,1.30991,1.31044,1.30451,1.31027
2019-04-16,1.30446,1.3068,1.30319,1.30463
2019-04-17,1.30393,1.30524,1.29977,1.30393
2019-04-18,1.29938,1.301,1.29887,1.29944
2019-04-21,1.29938,1.30005,1.29769,1.29938
2019-04-22,1.2982,1.30188,1.29294,1.29815
2019-04-23,1.29388,1.29634,1.29167,1.29381
2019-04-24,1.29039,1.29167,1.2867,1.29049
2019-04-25,1.28977,1.29433,1.28883,1.28961
2019-04-28,1.29211,1.29467,1.29059,1.29202
2019-04-29,1.29318,1.30461,1.29279,1.29324
2019-04-30,1.30407,1.30924,1.30353,1.30398
2019-05-01,1.30548,1.30801,1.3019,1.30531
2019-05-02,1.30317,1.3177,1.29916,1.30332
2019-05-05,1.31505,1.31505,1.30827,1.31506
2019-05-06,1.30974,1.31296,1.30421,1.30993
2019-05-07,1.30683,1.30822,1.29911,1.30688
2019-05-08,1.30141,1.30261,1.29683,1.3012
2019-05-09,1.30098,1.30463,1.29931,1.30096
2019-05-12,1.3009,1.30409,1.29509,1.30107
2019-05-13,1.29639,1.29719,1.29092,1.29631
2019-05-14,1.29061,1.29226,1.28291,1.29066
2019-05-15,1.28459,1.28551,1.27903,1.28475
2019-05-16,1.27979,1.27992,1.27214,1.27977
2019-05-19,1.27303,1.27575,1.27168,1.27316
2019-05-20,1.27278,1.27943,1.26862,1.27291
2019-05-22,1.26634,1.26834,1.26059,1.26642
2019-05-23,1.26646,1.27171,1.26494,1.26646
2019-05-26,1.27228,1.27486,1.26683,1.27248
2019-05-27,1.26809,1.27,1.26558,1.26823
2019-05-28,1.26598,1.26696,1.26126,1.26597
2019-05-29,1.26294,1.26406,1.2584,1.26294
2019-05-30,1.2607,1.26365,1.25601,1.26097
2019-06-02,1.26405,1.26582,1.2613,1.26395
2019-06-03,1.2663,1.27058,1.26446,1.26642
2019-06-04,1.27037,1.27441,1.26933,1.27028
2019-06-05,1.26868,1.27419,1.26696,1.26886
2019-06-06,1.26984,1.27618,1.26894,1.26984
2019-06-09,1.27226,1.27291,1.26561,1.2723
2019-06-10,1.26921,1.27277,1.2673,1.26912
2019-06-11,1.27231,1.27587,1.26884,1.27244
2019-06-12,1.26936,1.27057,1.2665,1.26934
2019-06-13,1.26799,1.26839,1.25902,1.26801
2019-06-16,1.25945,1.26056,1.25552,1.2596
2019-06-17,1.25406,1.25609,1.25072,1.25415
2019-06-18,1.25664,1.26385,1.25455,1.25666
2019-06-19,1.26537,1.27257,1.26537,1.26566
2019-06-20,1.27055,1.27244,1.26449,1.27079
2019-06-23,1.27506,1.27667,1.2711,1.27509
2019-06-24,1.27395,1.2784,1.27125,1.27397
2019-06-25,1.26908,1.2707,1.26642,1.26907
2019-06-26,1.26957,1.27243,1.26669,1.26984
2019-06-27,1.2674,1.27341,1.26661,1.26775
2019-06-30,1.26937,1.27081,1.2633,1.26945
2019-07-01,1.26441,1.26486,1.25864,1.26446
2019-07-02,1.25976,1.26024,1.25589,1.25983
2019-07-03,1.25838,1.25929,1.25706,1.25827
2019-07-04,1.25834,1.2587,1.2483,1.25831
2019-07-07,1.25262,1.25408,1.25012,1.25255
2019-07-08,1.25188,1.25204,1.24412,1.25164
2019-07-09,1.24573,1.25211,1.24452,1.24586
2019-07-10,1.25063,1.25723,1.25063,1.25081
2019-07-11,1.25227,1.25627,1.25227,1.25235
2019-07-14,1.25723,1.25764,1.25119,1.2572
2019-07-15,1.25204,1.25204,1.23974,1.2518
2019-07-16,1.24088,1.24394,1.23834,1.2412
2019-07-17,1.2435,1.24955,1.24291,1.24347
2019-07-18,1.25439,1.25549,1.24964,1.25419
2019-07-21,1.25103,1.25156,1.24576,1.25128
2019-07-22,1.2473,1.24818,1.24204,1.24749
2019-07-23,1.24378,1.25213,1.24295,1.24391
2019-07-24,1.24856,1.2518,1.24653,1.24859
2019-07-25,1.24538,1.24595,1.23778,1.24534
2019-07-28,1.23778,1.23839,1.2216,1.23767
2019-07-29,1.22175,1.22202,1.21211,1.22175
2019-07-30,1.21579,1.22468,1.21473,1.21616
2019-07-31,1.21547,1.21547,1.2082,1.21538
2019-08-01,1.21272,1.21449,1.20918,1.21243
2019-08-04,1.21492,1.21881,1.21032,1.21521
2019-08-05,1.21561,1.22097,1.21429,1.21582
2019-08-06,1.21723,1.21914,1.21222,1.21697
2019-08-07,1.21417,1.21832,1.20978,1.21433
2019-08-08,1.21448,1.21477,1.20573,1.21437
2019-08-11,1.2022,1.21007,1.20192,1.2022
2019-08-12,1.20802,1.20976,1.20436,1.20788
2019-08-13,1.20642,1.20999,1.20467,1.20642
2019-08-14,1.20604,1.21426,1.20511,1.20604
2019-08-15,1.20922,1.21773,1.20831,1.20916
2019-08-18,1.21598,1.21727,1.21058,1.2161
2019-08-19,1.21297,1.21672,1.2067,1.21315
2019-08-20,1.21653,1.21758,1.21148,1.21623
2019-08-21,1.21315,1.22698,1.21096,1.21322
2019-08-22,1.22514,1.22779,1.21965,1.22519
2019-08-25,1.2262,1.22838,1.22094,1.22624
2019-08-26,1.22216,1.23053,1.221,1.22219
2019-08-27,1.22822,1.22895,1.21637,1.22832
2019-08-28,1.22175,1.22311,1.21846,1.22185
2019-08-29,1.21853,1.22237,1.21622,1.21865
2019-09-01,1.21594,1.21758,1.20391,1.21592
2019-09-02,1.20653,1.21024,1.19594,1.20667
2019-09-03,1.20919,1.22205,1.20868,1.20904
2019-09-04,1.22454,1.23533,1.2213,1.22489
2019-09-05,1.23259,1.23442,1.22889,1.23239
2019-09-08,1.2287,1.23811,1.22369,1.2283
2019-09-09,1.23464,1.23752,1.23084,1.23454
2019-09-10,1.23531,1.23712,1.23229,1.23548
2019-09-11,1.23352,1.23593,1.22864,1.23347
2019-09-12,1.23305,1.24704,1.23286,1.23294
2019-09-15,1.24984,1.24984,1.2402,1.24973
2019-09-16,1.24273,1.24953,1.23947,1.24285
2019-09-17,1.25031,1.25063,1.24414,1.25027
2019-09-18,1.24701,1.24986,1.24425,1.24705
2019-09-19,1.25266,1.25831,1.24648,1.2525
2019-09-22,1.24708,1.24917,1.24153,1.24719
2019-09-23,1.24357,1.25022,1.24156,1.24346
2019-09-24,1.24859,1.24878,1.23568,1.24859
2019-09-25,1.23593,1.23808,1.2305,1.23596
2019-09-26,1.23305,1.23365,1.22731,1.2332
2019-09-29,1.22929,1.23439,1.22849,1.22932
2019-09-30,1.22906,1.23138,1.22106,1.229
2019-10-01,1.22932,1.23178,1.22287,1.22923
2019-10-02,1.23053,1.24127,1.22669,1.23044
2019-10-03,1.23399,1.23579,1.22775,1.23423
2019-10-06,1.2335,1.23381,1.22895,1.23344
2019-10-07,1.22888,1.23032,1.21993,1.2288
2019-10-08,1.22208,1.22832,1.22003,1.22196
2019-10-09,1.22127,1.23848,1.22096,1.2213
2019-10-10,1.24316,1.27004,1.24301,1.24332
2019-10-13,1.2611,1.26467,1.25222,1.2619
2019-10-14,1.26091,1.27895,1.26037,1.26118
2019-10-15,1.27592,1.28617,1.26682,1.27606
2019-10-16,1.282,1.29784,1.27557,1.28238
2019-10-17,1.2867,1.29149,1.28408,1.28686
2019-10-20,1.29027,1.30127,1.28907,1.29002
2019-10-21,1.29715,1.29887,1.28941,1.29717
2019-10-22,1.28848,1.28949,1.28426,1.28848
2019-10-23,1.29209,1.29478,1.2808,1.29232
2019-10-24,1.28409,1.28602,1.28052,1.28403
2019-10-27,1.28286,1.28751,1.28123,1.2832
2019-10-28,1.28574,1.29047,1.28098,1.28574
2019-10-29,1.28667,1.29046,1.28589,1.28667
2019-10-30,1.29029,1.29754,1.29029,1.29017
2019-10-31,1.29386,1.29735,1.29348,1.29396
2019-11-03,1.294,1.2945,1.29012,1.29376
2019-11-04,1.28869,1.29146,1.28611,1.28916
2019-11-05,1.28783,1.28977,1.28677,1.28806
2019-11-06,1.28566,1.28771,1.27962,1.28568
2019-11-07,1.28115,1.28222,1.27698,1.278
2019-11-10,1.27966,1.28917,1.27867,1.27964
2019-11-11,1.28545,1.28684,1.28172,1.28584
2019-11-12,1.28535,1.28601,1.28249,1.28521
2019-11-13,1.2852,1.28916,1.28259,1.28538
2019-11-14,1.28828,1.29174,1.28692,1.28818
2019-11-17,1.29197,1.29821,1.29166,1.29212
2019-11-18,1.29497,1.29719,1.29254,1.29509
2019-11-19,1.29289,1.29289,1.28917,1.29295
2019-11-20,1.29269,1.29702,1.29001,1.29271
2019-11-21,1.29192,1.29299,1.28268,1.29199
2019-11-24,1.2851,1.29132,1.28419,1.28535
2019-11-25,1.28976,1.29049,1.28384,1.28972
2019-11-26,1.28593,1.28927,1.28282,1.28609
2019-11-27,1.29308,1.29517,1.29012,1.29299
2019-11-28,1.29107,1.29433,1.28819,1.29129
2019-12-01,1.29112,1.29433,1.28981,1.29129
2019-12-02,1.29384,1.30081,1.29314,1.29406
2019-12-03,1.2997,1.31199,1.29845,1.29978
2019-12-04,1.31105,1.31666,1.31062,1.31113
2019-12-05,1.31586,1.31652,1.31019,1.31584
2019-12-08,1.31441,1.31804,1.31371,1.31396
2019-12-09,1.3146,1.31888,1.31346,1.31458
2019-12-10,1.31322,1.31871,1.31132,1.31313
2019-12-11,1.32004,1.32293,1.31165,1.32001
2019-12-12,1.34765,1.35099,1.33096,1.34753
2019-12-15,1.33552,1.34171,1.33262,1.33533
2019-12-16,1.32717,1.33049,1.31041,1.32725
2019-12-17,1.31221,1.31256,1.30623,1.31221
2019-12-18,1.30847,1.31296,1.29966,1.30873
2019-12-19,1.30164,1.30784,1.30083,1.30174
2019-12-22,1.30052,1.30325,1.29071,1.30054
2019-12-23,1.29445,1.29695,1.29231,1.2945
2019-12-24,1.29349,1.2987,1.2923,1.29349
2019-12-25,1.29719,1.30157,1.29613,1.29735
2019-12-26,1.30029,1.31182,1.29722,1.30022
2019-12-29,1.30914,1.31527,1.30876,1.30919
2019-12-30,1.31165,1.3282,1.31096,1.3113
2019-12-31,1.3254,1.3271,1.32188,1.32626
2020-01-01,1.32505,1.32679,1.31251,1.32503
2020-01-02,1.31439,1.31612,1.30548,1.31527
2020-01-05,1.30813,1.3174,1.30654,1.30801
2020-01-06,1.31719,1.32121,1.30964,1.317
2020-01-07,1.31113,1.31695,1.30827,1.31137
2020-01-08,1.31058,1.31246,1.30151,1.31051
2020-01-09,1.30693,1.30957,1.30494,1.30702
